"subID","keyboard_condition","trial_type","trial_number","correct_num","response_num","response_rt","correct_space","response_space","probe_space","correct_width","response_width","probe_width","adjustment_duration","stim_length","exp_version","number_deviation","width_deviation","spacing_deviation","number_deviation_ratio","width_deviation_ration","spacing_deviation_ratio","response_stim_length","compression_rate","actual_pooled_width","response_pooled_width","pooled_width_deviation","actual_width_density","response_width_density","width_density_deviation","actual_edge_to_edge_spacing","response_edge_to_edge_spacing","edge_to_edge_spacing_deviation","width_deviation_relative","spacing_deviation_relative","corrected_width_deviation","corrected_width_deviation_relative","spacing"
"719","left_right_width","match",36,4,4,1.06429619999835,0.733333333333333,0.8,1.3,0.25,0.2,0.4,3.3191872999887,2.45,"exp1",0,-0.0499999999999999,0.0666666666666667,0,0.8,1.09090909090909,2.6,1.06122448979592,1,0.8,-0.2,0.408163265306122,0.307692307692308,-0.100470957613815,0.483333333333333,0.6,0.116666666666667,-0.2,0.0909090909090909,NA,NA,"small"
"719","left_right_width","initial",37,5,4,0.980905800010078,0.9,0.9,0.5,0.4,0.45,0.35,2.92404090001946,4,"exp1",-1,0.0499999999999999,0,-0.2,1.125,1,3.15,0.7875,2,1.8,-0.2,0.5,0.571428571428571,0.0714285714285713,0.5,0.45,-0.0499999999999999,0.125,0,NA,NA,"middle"
"719","left_right_width","initial",38,4,3,1.05996070001856,0.7,0.85,0.7,0.55,0.6,0.4,3.04383690000395,2.65,"exp1",-1,0.05,0.15,-0.25,1.09090909090909,1.21428571428571,2.3,0.867924528301887,2.2,1.8,-0.4,0.830188679245283,0.782608695652174,-0.0475799835931091,0.15,0.25,0.1,0.090909090909091,0.214285714285714,NA,NA,"small"
"719","left_right_width","match",39,4,3,0.799226499977522,0.6,0.95,1.1,0.25,0.35,0.35,2.48904799998854,2.05,"exp1",-1,0.1,0.35,-0.25,1.4,1.58333333333333,2.25,1.09756097560976,1,1.05,0.0499999999999998,0.487804878048781,0.466666666666667,-0.021138211382114,0.35,0.6,0.25,0.4,0.583333333333334,NA,NA,"small"
"719","left_right_width","initial",40,5,4,1.28432320000138,0.9,1.1,1,0.25,0.3,0.55,3.31912020000163,3.85,"exp1",-1,0.05,0.2,-0.2,1.2,1.22222222222222,3.6,0.935064935064935,1.25,1.2,-0.0499999999999998,0.324675324675325,0.333333333333333,0.00865800865800864,0.65,0.8,0.15,0.2,0.222222222222222,NA,NA,"middle"
"719","left_right_width","match",41,4,4,0.868497599993134,0.783333333333333,0.9,0.9,0.25,0.25,0.45,1.17890860000625,2.6,"exp1",0,5.55111512312578e-17,0.116666666666667,0,1,1.14893617021277,2.95,1.13461538461538,1,1,2.22044604925031e-16,0.384615384615385,0.338983050847458,-0.0456323337679269,0.533333333333333,0.65,0.116666666666667,2.22044604925031e-16,0.148936170212766,NA,NA,"small"
"719","left_right_width","match",42,3,3,1.10791039999458,1.8,1,1,0.4,0.3,0.45,1.95420800001011,4,"exp1",0,-0.1,-0.8,0,0.75,0.555555555555556,2.3,0.575,1.2,0.9,-0.3,0.3,0.391304347826087,0.091304347826087,1.4,0.7,-0.7,-0.25,-0.444444444444444,NA,NA,"large"
"719","left_right_width","initial",43,3,3,0.77067630001693,1.1,1,1,0.55,0.5,0.25,1.79309000002104,2.75,"exp1",0,-0.0500000000000001,-0.1,0,0.909090909090909,0.909090909090909,2.5,0.909090909090909,1.65,1.5,-0.15,0.6,0.6,-2.22044604925031e-16,0.55,0.5,-0.05,-0.0909090909090911,-0.090909090909091,NA,NA,"large"
"719","left_right_width","match",44,4,3,0.901872999995248,0.6,0.65,0.6,0.55,0.55,0.4,2.84464850000222,2.35,"exp1",-1,0,0.05,-0.25,1,1.08333333333333,1.85,0.787234042553192,2.2,1.65,-0.55,0.936170212765957,0.891891891891892,-0.0442783208740656,0.0499999999999999,0.1,0.05,0,0.0833333333333334,NA,NA,"small"
"719","left_right_width","initial",45,3,3,0.832112500007497,0.7,0.65,0.8,0.25,0.2,0.55,2.8591110999987,1.65,"exp1",0,-0.0499999999999999,-0.0499999999999999,0,0.8,0.928571428571429,1.5,0.909090909090909,0.75,0.6,-0.15,0.454545454545455,0.4,-0.0545454545454545,0.45,0.45,0,-0.2,-0.0714285714285713,NA,NA,"small"
"719","left_right_width","initial",46,3,3,0.969076200010022,0.9,1.1,1.3,0.4,0.5,0.2,2.78552890001447,2.2,"exp1",0,0.0999999999999999,0.2,0,1.25,1.22222222222222,2.7,1.22727272727273,1.2,1.5,0.3,0.545454545454546,0.555555555555555,0.0101010101010099,0.5,0.6,0.1,0.25,0.222222222222222,NA,NA,"middle"
"719","left_right_width","match",47,3,3,1.09159159997944,1.8,0.85,0.6,0.55,0.25,0.25,3.01398680001148,4.15,"exp1",0,-0.3,-0.95,0,0.454545454545455,0.472222222222222,1.95,0.469879518072289,1.65,0.75,-0.9,0.397590361445783,0.384615384615385,-0.0129749768303985,1.25,0.6,-0.65,-0.545454545454546,-0.527777777777778,NA,NA,"large"
"719","left_right_width","match",48,4,3,0.887555000022985,0.733333333333333,1.05,0.9,0.55,0.55,0.5,3.82083959999727,2.75,"exp1",-1,0,0.316666666666667,-0.25,1,1.43181818181818,2.65,0.963636363636364,2.2,1.65,-0.55,0.8,0.622641509433962,-0.177358490566038,0.183333333333333,0.5,0.316666666666667,0,0.431818181818182,NA,NA,"small"
"719","left_right_width","initial",49,3,3,0.874678399995901,1.1,1.2,1.2,0.4,0.35,0.5,1.00777269998798,2.6,"exp1",0,-0.05,0.0999999999999999,0,0.875,1.09090909090909,2.75,1.05769230769231,1.2,1.05,-0.15,0.461538461538462,0.381818181818182,-0.0797202797202797,0.7,0.85,0.15,-0.125,0.0909090909090908,NA,NA,"large"
"719","left_right_width","match",50,3,4,0.961907999997493,2.2,1.3,1.3,0.25,0.2,0.3,1.22626300001866,4.65,"exp1",1,-0.05,-0.9,0.333333333333333,0.8,0.590909090909091,4.1,0.881720430107527,0.75,0.8,0.05,0.161290322580645,0.195121951219512,0.033831628638867,1.95,1.1,-0.85,-0.2,-0.409090909090909,NA,NA,"large"
"719","left_right_width","match",51,4,3,0.826761300006183,0.466666666666667,0.9,1.1,0.4,0.35,0.4,2.3085820999986,1.8,"exp1",-1,-0.05,0.433333333333333,-0.25,0.875,1.92857142857143,2.15,1.19444444444444,1.6,1.05,-0.55,0.888888888888889,0.488372093023256,-0.400516795865633,0.0666666666666667,0.55,0.483333333333333,-0.125,0.928571428571429,NA,NA,"small"
"719","left_right_width","initial",52,5,4,0.836167000001296,0.9,0.9,0.9,0.55,0.6,0.45,1.36757040000521,4.15,"exp1",-1,0.05,0,-0.2,1.09090909090909,1,3.3,0.795180722891566,2.75,2.4,-0.35,0.662650602409638,0.727272727272727,0.0646221248630888,0.35,0.3,-0.05,0.090909090909091,0,NA,NA,"middle"
"719","left_right_width","match",1,3,3,0.845472299988614,1.8,1.25,1,0.25,0.2,0.35,2.00423350001802,3.85,"exp1",0,-0.05,-0.55,0,0.8,0.694444444444444,2.7,0.701298701298701,0.75,0.6,-0.15,0.194805194805195,0.222222222222222,0.0274170274170274,1.55,1.05,-0.5,-0.2,-0.305555555555556,NA,NA,"large"
"719","left_right_width","match",2,4,3,1.07296879999922,0.733333333333333,0.8,0.5,0.25,0.2,0.45,2.43146120000165,2.45,"exp1",-1,-0.0499999999999999,0.0666666666666667,-0.25,0.8,1.09090909090909,1.8,0.73469387755102,1,0.6,-0.4,0.408163265306122,0.333333333333333,-0.074829931972789,0.483333333333333,0.6,0.116666666666667,-0.2,0.0909090909090909,NA,NA,"small"
"719","left_right_width","initial",3,3,3,0.973772299999837,0.7,1,1.1,0.55,0.5,0.55,2.51195230000303,1.95,"exp1",0,-0.05,0.3,0,0.909090909090909,1.42857142857143,2.5,1.28205128205128,1.65,1.5,-0.15,0.846153846153846,0.6,-0.246153846153846,0.15,0.5,0.35,-0.090909090909091,0.428571428571429,NA,NA,"small"
"719","left_right_width","initial",4,3,3,0.866015400009928,0.9,0.95,1.1,0.55,0.4,0.45,2.0249640000111,2.35,"exp1",0,-0.15,0.0499999999999999,0,0.727272727272727,1.05555555555556,2.3,0.978723404255319,1.65,1.2,-0.45,0.702127659574468,0.521739130434783,-0.180388529139685,0.35,0.55,0.2,-0.272727272727273,0.0555555555555555,NA,NA,"middle"
"719","left_right_width","initial",5,5,4,0.84674000000814,0.7,0.8,0.4,0.25,0.3,0.2,1.59626620000927,3.05,"exp1",-1,0.05,0.1,-0.2,1.2,1.14285714285714,2.7,0.885245901639344,1.25,1.2,-0.05,0.409836065573771,0.444444444444444,0.0346083788706739,0.45,0.5,0.05,0.2,0.142857142857143,NA,NA,"small"
"719","left_right_width","initial",6,3,3,0.830693199997768,0.9,0.8,0.5,0.25,0.2,0.3,2.69352010000148,2.05,"exp1",0,-0.05,-0.1,0,0.8,0.888888888888889,1.8,0.878048780487805,0.75,0.6,-0.15,0.365853658536585,0.333333333333333,-0.032520325203252,0.65,0.6,-0.0499999999999999,-0.2,-0.111111111111111,NA,NA,"middle"
"719","left_right_width","match",7,3,3,0.856651800015243,1.8,1.1,1.1,0.55,0.3,0.2,1.42515840000124,4.15,"exp1",0,-0.25,-0.7,0,0.545454545454545,0.611111111111111,2.5,0.602409638554217,1.65,0.9,-0.75,0.397590361445783,0.36,-0.0375903614457831,1.25,0.8,-0.45,-0.454545454545455,-0.388888888888889,NA,NA,"large"
"719","left_right_width","initial",8,5,4,1.07092230001581,1.1,1.1,1.1,0.4,0.4,0.5,1.19619330001296,4.8,"exp1",-1,0,0,-0.2,1,1,3.7,0.770833333333333,2,1.6,-0.4,0.416666666666667,0.432432432432432,0.0157657657657658,0.7,0.7,0,0,0,NA,NA,"large"
"719","left_right_width","initial",9,3,3,0.667952199990395,0.9,0.6,0.5,0.4,0.35,0.2,1.51545159998932,2.2,"exp1",0,-0.05,-0.3,0,0.875,0.666666666666667,1.55,0.704545454545454,1.2,1.05,-0.15,0.545454545454546,0.67741935483871,0.131964809384164,0.5,0.25,-0.25,-0.125,-0.333333333333333,NA,NA,"middle"
"719","left_right_width","initial",10,4,4,0.879985700012185,1.1,0.9,0.9,0.25,0.2,0.3,1.17507229998591,3.55,"exp1",0,-0.05,-0.2,0,0.8,0.818181818181818,2.9,0.816901408450704,1,0.8,-0.2,0.28169014084507,0.275862068965517,-0.00582807187955314,0.85,0.7,-0.15,-0.2,-0.181818181818182,NA,NA,"large"
"719","left_right_width","initial",11,4,4,0.899405900010606,1.1,0.9,0.9,0.4,0.15,0.25,0.938141700025881,3.7,"exp1",0,-0.25,-0.2,0,0.375,0.818181818181818,2.85,0.77027027027027,1.6,0.6,-1,0.432432432432432,0.210526315789474,-0.221906116642959,0.7,0.75,0.0499999999999999,-0.625,-0.181818181818182,NA,NA,"large"
"719","left_right_width","match",12,3,3,0.903025300009176,2.2,0.7,0.6,0.55,0.3,0.5,2.18853810001747,4.95,"exp1",0,-0.25,-1.5,0,0.545454545454546,0.318181818181818,1.7,0.343434343434343,1.65,0.9,-0.75,0.333333333333333,0.529411764705882,0.196078431372549,1.65,0.4,-1.25,-0.454545454545455,-0.681818181818182,NA,NA,"large"
"719","left_right_width","initial",13,4,4,0.854286100016907,0.9,0.7,0.3,0.25,0.2,0.3,1.89872109997668,2.95,"exp1",0,-0.05,-0.2,0,0.8,0.777777777777778,2.3,0.779661016949152,1,0.8,-0.2,0.338983050847458,0.347826086956522,0.00884303610906417,0.65,0.5,-0.15,-0.2,-0.222222222222222,NA,NA,"middle"
"719","left_right_width","initial",14,5,4,0.813437500008149,0.9,0.9,0.6,0.25,0.15,0.35,1.72142460002215,3.85,"exp1",-1,-0.1,0,-0.2,0.6,1,2.85,0.74025974025974,1.25,0.6,-0.65,0.324675324675325,0.210526315789474,-0.114149008885851,0.65,0.75,0.1,-0.4,0,NA,NA,"middle"
"719","left_right_width","initial",15,3,3,0.699531199992634,1.1,1.1,1.1,0.55,0.45,0.4,1.6463602000149,2.75,"exp1",0,-0.1,0,0,0.818181818181818,1,2.65,0.963636363636364,1.65,1.35,-0.3,0.6,0.509433962264151,-0.0905660377358491,0.55,0.65,0.1,-0.181818181818182,0,NA,NA,"large"
"719","left_right_width","match",16,5,4,0.957653799996478,0.8625,1.4,1.3,0.25,0.25,0.3,2.06969780000509,3.7,"exp1",-1,0,0.5375,-0.2,1,1.6231884057971,4.45,1.2027027027027,1.25,1,-0.25,0.337837837837838,0.224719101123596,-0.113118736714242,0.6125,1.15,0.5375,0,0.623188405797101,NA,NA,"middle"
"719","left_right_width","initial",17,5,3,0.868329899996752,0.7,1.35,1.2,0.55,0.45,0.3,2.70464959999663,3.35,"exp1",-2,-0.1,0.65,-0.4,0.818181818181818,1.92857142857143,3.15,0.940298507462687,2.75,1.35,-1.4,0.82089552238806,0.428571428571428,-0.392324093816631,0.15,0.9,0.75,-0.181818181818182,0.928571428571429,NA,NA,"small"
"719","left_right_width","initial",18,3,3,0.832728500012308,1.1,1,1,0.25,0.2,0.3,1.1657670000277,2.45,"exp1",0,-0.05,-0.1,0,0.8,0.909090909090909,2.2,0.897959183673469,0.75,0.6,-0.15,0.306122448979592,0.272727272727273,-0.033395176252319,0.85,0.8,-0.05,-0.2,-0.090909090909091,NA,NA,"large"
"719","left_right_width","initial",19,4,4,0.963444399996661,1.1,0.9,0.5,0.55,0.3,0.3,1.54914260000805,3.85,"exp1",0,-0.25,-0.2,0,0.545454545454545,0.818181818181818,3,0.779220779220779,2.2,1.2,-1,0.571428571428571,0.4,-0.171428571428571,0.55,0.6,0.05,-0.454545454545455,-0.181818181818182,NA,NA,"large"
"719","left_right_width","match",20,4,3,0.844858199998271,0.6,0.8,0.8,0.55,0.35,0.2,2.48890140000731,2.35,"exp1",-1,-0.2,0.2,-0.25,0.636363636363636,1.33333333333333,1.95,0.829787234042553,2.2,1.05,-1.15,0.936170212765957,0.538461538461538,-0.397708674304419,0.0499999999999999,0.45,0.4,-0.363636363636364,0.333333333333333,NA,NA,"small"
"719","left_right_width","match",21,3,4,0.759193899983075,2.2,0.9,0.9,0.4,0.3,0.4,1.89123380000819,4.8,"exp1",1,-0.1,-1.3,0.333333333333333,0.75,0.409090909090909,3,0.625,1.2,1.2,0,0.25,0.4,0.15,1.8,0.6,-1.2,-0.25,-0.590909090909091,NA,NA,"large"
"719","left_right_width","initial",22,4,4,0.802377299987711,0.9,0.9,0.6,0.4,0.25,0.3,1.24526420002803,3.1,"exp1",0,-0.15,0,0,0.625,1,2.95,0.951612903225806,1.6,1,-0.6,0.516129032258065,0.338983050847458,-0.177145981410607,0.5,0.65,0.15,-0.375,0,NA,NA,"middle"
"719","left_right_width","match",23,4,4,0.80313469999237,0.6,0.6,0.8,0.4,0.3,0.5,1.79351889999816,2.2,"exp1",0,-0.1,-1.11022302462516e-16,0,0.75,1,2.1,0.954545454545454,1.6,1.2,-0.4,0.727272727272727,0.571428571428572,-0.155844155844156,0.2,0.3,0.0999999999999999,-0.25,-1.85037170770859e-16,NA,NA,"small"
"719","left_right_width","match",24,3,3,0.763161000009859,1.4,0.8,0.8,0.55,0.6,0.55,1.15841099998215,3.35,"exp1",0,0.05,-0.6,0,1.09090909090909,0.571428571428572,2.2,0.656716417910448,1.65,1.8,0.15,0.492537313432836,0.818181818181818,0.325644504748982,0.85,0.2,-0.65,0.090909090909091,-0.428571428571428,NA,NA,"large"
"719","left_right_width","initial",25,4,4,0.848259999998845,0.7,0.7,1,0.4,0.4,0.45,1.7370862000098,2.5,"exp1",0,0,0,0,1,1,2.5,1,1.6,1.6,0,0.64,0.64,1.11022302462516e-16,0.3,0.3,0,0,0,NA,NA,"small"
"719","left_right_width","match",26,4,3,0.801701999997022,0.466666666666667,0.7,0.7,0.25,0.25,0.35,0.991300800000317,1.65,"exp1",-1,0,0.233333333333333,-0.25,1,1.5,1.65,1,1,0.75,-0.25,0.606060606060606,0.454545454545455,-0.151515151515151,0.216666666666667,0.45,0.233333333333333,0,0.5,NA,NA,"small"
"719","left_right_width","match",27,3,3,0.655090100015514,1.4,1.35,1,0.25,0.2,0.45,2.54347210002015,3.05,"exp1",0,-0.0499999999999999,-0.0499999999999998,0,0.8,0.964285714285714,2.9,0.950819672131148,0.75,0.6,-0.15,0.245901639344262,0.206896551724138,-0.0390050876201243,1.15,1.15,0,-0.2,-0.0357142857142856,NA,NA,"large"
"719","left_right_width","initial",28,3,3,0.865102900017519,1.1,1,0.5,0.4,0.25,0.35,3.38180150001426,2.6,"exp1",0,-0.15,-0.1,0,0.625,0.909090909090909,2.25,0.865384615384615,1.2,0.75,-0.45,0.461538461538462,0.333333333333333,-0.128205128205128,0.7,0.75,0.0499999999999999,-0.375,-0.090909090909091,NA,NA,"large"
"719","left_right_width","match",29,5,4,0.851307399978396,0.825,0.8,0.7,0.55,0.4,0.45,1.40029970000614,3.85,"exp1",-1,-0.15,-0.025,-0.2,0.727272727272727,0.96969696969697,2.8,0.727272727272727,2.75,1.6,-1.15,0.714285714285714,0.571428571428571,-0.142857142857143,0.275,0.4,0.125,-0.272727272727273,-0.0303030303030303,NA,NA,"middle"
"719","left_right_width","match",30,3,3,0.942849900020519,1.8,1.2,1.1,0.4,0.3,0.5,1.76206899998942,4,"exp1",0,-0.1,-0.6,0,0.75,0.666666666666667,2.7,0.675,1.2,0.9,-0.3,0.3,0.333333333333333,0.0333333333333333,1.4,0.9,-0.5,-0.25,-0.333333333333333,NA,NA,"large"
"719","left_right_width","initial",31,5,4,0.738411900005303,1.1,1.2,1,0.25,0.2,0.4,1.60076609998941,4.65,"exp1",-1,-0.0499999999999999,0.0999999999999999,-0.2,0.8,1.09090909090909,3.8,0.817204301075269,1.25,0.8,-0.45,0.268817204301075,0.210526315789474,-0.0582908885116015,0.85,1,0.15,-0.2,0.0909090909090908,NA,NA,"large"
"719","left_right_width","match",32,4,3,0.790433299989672,0.466666666666667,0.8,0.9,0.4,0.25,0.5,1.76606600001105,1.8,"exp1",-1,-0.15,0.333333333333333,-0.25,0.625,1.71428571428571,1.85,1.02777777777778,1.6,0.75,-0.85,0.888888888888889,0.405405405405405,-0.483483483483483,0.0666666666666667,0.55,0.483333333333333,-0.375,0.714285714285714,NA,NA,"small"
"719","left_right_width","match",33,3,3,0.876082600007067,1.475,1.2,1.2,0.25,0.2,0.25,1.38511579998885,3.2,"exp1",0,-0.05,-0.275,0,0.8,0.813559322033898,2.6,0.8125,0.75,0.6,-0.15,0.234375,0.230769230769231,-0.00360576923076922,1.225,1,-0.225,-0.2,-0.186440677966102,NA,NA,"large"
"719","left_right_width","initial",34,4,3,0.746086400002241,0.7,0.9,0.9,0.25,0.2,0.35,1.2439559000195,2.35,"exp1",-1,-0.05,0.2,-0.25,0.8,1.28571428571429,2,0.851063829787234,1,0.6,-0.4,0.425531914893617,0.3,-0.125531914893617,0.45,0.7,0.25,-0.2,0.285714285714286,NA,NA,"small"
"719","left_right_width","match",35,5,4,0.810938699985854,0.675,0.8,0.8,0.25,0.3,0.5,1.48091240000213,2.95,"exp1",-1,0.05,0.125,-0.2,1.2,1.18518518518519,2.7,0.915254237288136,1.25,1.2,-0.0499999999999998,0.423728813559322,0.444444444444444,0.0207156308851225,0.425,0.5,0.075,0.2,0.185185185185185,NA,NA,"small"
"719","left_right_width","match",36,3,3,0.720541900023818,2.2,1.1,1.1,0.25,0.25,0.3,0.861943700001575,4.65,"exp1",0,0,-1.1,0,1,0.5,2.45,0.526881720430108,0.75,0.75,0,0.161290322580645,0.306122448979592,0.144832126398947,1.95,0.85,-1.1,0,-0.5,NA,NA,"large"
"719","left_right_width","initial",37,3,3,0.792199000017717,0.7,0.65,0.7,0.4,0.4,0.55,1.23335390002467,1.8,"exp1",0,0,-0.0499999999999999,0,1,0.928571428571429,1.7,0.944444444444445,1.2,1.2,0,0.666666666666667,0.705882352941177,0.0392156862745098,0.3,0.25,-0.0499999999999999,0,-0.0714285714285713,NA,NA,"small"
"719","left_right_width","initial",38,5,4,0.818200100009562,0.9,1.2,1.2,0.55,0.45,0.55,0.993071900011273,4.15,"exp1",-1,-0.1,0.3,-0.2,0.818181818181818,1.33333333333333,4.05,0.975903614457831,2.75,1.8,-0.95,0.662650602409638,0.444444444444444,-0.218206157965194,0.35,0.75,0.4,-0.181818181818182,0.333333333333333,NA,NA,"middle"
"719","left_right_width","initial",39,4,4,1.17073059998802,0.9,1.2,1.2,0.55,0.5,0.5,0.859970499994233,3.25,"exp1",0,-0.05,0.3,0,0.909090909090909,1.33333333333333,4.1,1.26153846153846,2.2,2,-0.2,0.676923076923077,0.487804878048781,-0.189118198874296,0.35,0.7,0.35,-0.090909090909091,0.333333333333333,NA,NA,"middle"
"719","left_right_width","match",40,5,4,0.905146800010698,0.525,0.8,0.8,0.4,0.2,0.2,0.338800300000003,2.5,"exp1",-1,-0.2,0.275,-0.2,0.5,1.52380952380952,2.6,1.04,2,0.8,-1.2,0.8,0.307692307692308,-0.492307692307692,0.125,0.6,0.475,-0.5,0.523809523809524,NA,NA,"small"
"719","left_right_width","match",41,5,4,0.782694099994842,0.675,0.8,1.3,0.4,0.35,0.35,2.0578009999881,3.1,"exp1",-1,-0.05,0.125,-0.2,0.875,1.18518518518519,2.75,0.887096774193548,2,1.4,-0.6,0.645161290322581,0.509090909090909,-0.136070381231672,0.275,0.45,0.175,-0.125,0.185185185185185,NA,NA,"small"
"719","left_right_width","initial",42,5,4,0.997584500000812,1.1,1,0.4,0.55,0.5,0.35,2.30169720001868,4.95,"exp1",-1,-0.0500000000000001,-0.1,-0.2,0.909090909090909,0.909090909090909,3.5,0.707070707070707,2.75,2,-0.75,0.555555555555556,0.571428571428571,0.0158730158730158,0.55,0.5,-0.05,-0.0909090909090911,-0.090909090909091,NA,NA,"large"
"719","left_right_width","initial",43,3,2,1.1564029000001,0.7,0.6,0.6,0.25,0.2,0.45,1.88776209999924,1.65,"exp1",-1,-0.0499999999999999,-0.1,-0.333333333333333,0.8,0.857142857142857,0.8,0.484848484848485,0.75,0.4,-0.35,0.454545454545455,0.5,0.0454545454545455,0.45,0.4,-0.05,-0.2,-0.142857142857143,NA,NA,"small"
"719","left_right_width","match",44,4,4,0.922954300011043,0.733333333333333,0.7,1,0.55,0.5,0.3,3.00523219999741,2.75,"exp1",0,-0.0500000000000001,-0.0333333333333333,0,0.909090909090909,0.954545454545455,2.6,0.945454545454545,2.2,2,-0.2,0.8,0.769230769230769,-0.0307692307692308,0.183333333333333,0.2,0.0166666666666668,-0.0909090909090911,-0.0454545454545454,NA,NA,"small"
"719","left_right_width","match",45,5,4,1.1000905999972,0.825,1.1,0.6,0.25,0.3,0.55,3.3314423999982,3.55,"exp1",-1,0.05,0.275,-0.2,1.2,1.33333333333333,3.6,1.01408450704225,1.25,1.2,-0.0499999999999998,0.352112676056338,0.333333333333333,-0.0187793427230047,0.575,0.8,0.225,0.2,0.333333333333334,NA,NA,"middle"
"719","left_right_width","initial",46,5,4,0.930054900003597,0.7,0.6,0.8,0.4,0.3,0.2,1.92417760001263,3.2,"exp1",-1,-0.1,-0.1,-0.2,0.75,0.857142857142857,2.1,0.65625,2,1.2,-0.8,0.625,0.571428571428572,-0.0535714285714285,0.3,0.3,5.55111512312578e-17,-0.25,-0.142857142857143,NA,NA,"small"
"719","left_right_width","match",47,5,4,0.688640500011388,0.675,1,1,0.55,0.4,0.2,2.25189280000632,3.25,"exp1",-1,-0.15,0.325,-0.2,0.727272727272727,1.48148148148148,3.4,1.04615384615385,2.75,1.6,-1.15,0.846153846153846,0.470588235294118,-0.375565610859729,0.125,0.6,0.475,-0.272727272727273,0.481481481481481,NA,NA,"small"
"719","left_right_width","match",48,4,3,0.982227300002705,0.6,0.5,0.5,0.25,0.4,0.3,1.54696960002184,2.05,"exp1",-1,0.15,-0.0999999999999999,-0.25,1.6,0.833333333333333,1.4,0.682926829268293,1,1.2,0.2,0.487804878048781,0.857142857142857,0.369337979094077,0.35,0.1,-0.25,0.6,-0.166666666666666,NA,NA,"small"
"719","left_right_width","match",49,5,4,1.10670870001195,0.525,0.7,1,0.25,0.25,0.45,3.47747439998784,2.35,"exp1",-1,5.55111512312578e-17,0.175,-0.2,1,1.33333333333333,2.35,1,1.25,1,-0.25,0.531914893617021,0.425531914893617,-0.106382978723404,0.275,0.45,0.175,2.22044604925031e-16,0.333333333333333,NA,NA,"small"
"719","left_right_width","initial",50,4,4,0.947285200003535,0.7,0.7,0.9,0.55,0.45,0.3,2.15258239998366,2.65,"exp1",0,-0.1,0,0,0.818181818181818,1,2.55,0.962264150943396,2.2,1.8,-0.4,0.830188679245283,0.705882352941176,-0.124306326304107,0.15,0.25,0.1,-0.181818181818182,0,NA,NA,"small"
"719","left_right_width","match",51,4,4,0.840136499988148,0.783333333333333,0.8,0.5,0.25,0.25,0.45,3.31610679998994,2.6,"exp1",0,5.55111512312578e-17,0.0166666666666667,0,1,1.02127659574468,2.65,1.01923076923077,1,1,2.22044604925031e-16,0.384615384615385,0.377358490566038,-0.00725689404934682,0.533333333333333,0.55,0.0166666666666667,2.22044604925031e-16,0.0212765957446809,NA,NA,"small"
"719","left_right_width","initial",52,5,4,1.53939859999809,0.9,0.9,0.9,0.4,0.2,0.3,1.44246550000389,4,"exp1",-1,-0.2,0,-0.2,0.5,1,2.9,0.725,2,0.8,-1.2,0.5,0.275862068965517,-0.224137931034483,0.5,0.7,0.2,-0.5,0,NA,NA,"middle"
"720","up_down_width","match",1,3,3,2.7685808,1.4,0.75,1.2,0.55,0.25,0.35,8.8983435,3.35,"exp1",0,-0.3,-0.65,0,0.454545454545455,0.535714285714286,1.75,0.522388059701492,1.65,0.75,-0.9,0.492537313432836,0.428571428571429,-0.0639658848614073,0.85,0.5,-0.35,-0.545454545454546,-0.464285714285714,NA,NA,"large"
"720","up_down_width","match",2,5,4,1.7872,0.675,0.5,0.3,0.25,0.2,0.25,8.5289485,2.95,"exp1",-1,-0.05,-0.175,-0.2,0.8,0.740740740740741,1.7,0.576271186440678,1.25,0.8,-0.45,0.423728813559322,0.470588235294118,0.0468594217347957,0.425,0.3,-0.125,-0.2,-0.259259259259259,NA,NA,"small"
"720","up_down_width","initial",3,4,4,2.4160188,0.9,0.8,1.1,0.25,0.2,0.25,7.6881654,2.95,"exp1",0,-0.05,-0.1,0,0.8,0.888888888888889,2.6,0.88135593220339,1,0.8,-0.2,0.338983050847458,0.307692307692308,-0.03129074315515,0.65,0.6,-0.0499999999999999,-0.2,-0.111111111111111,NA,NA,"middle"
"720","up_down_width","match",4,4,4,3.9016164,0.733333333,0.7,0.7,0.25,0.2,0.2,1.1611934,2.45,"exp1",0,-0.05,-0.0333333330000001,0,0.8,0.954545454979339,2.3,0.938775510204081,1,0.8,-0.2,0.408163265306122,0.347826086956522,-0.0603371783496006,0.483333333,0.5,0.0166666669999999,-0.2,-0.0454545450206613,NA,NA,"small"
"720","up_down_width","initial",5,4,4,1.1642756,0.9,1,1,0.55,0.4,0.4,1.5433382,3.25,"exp1",0,-0.15,0.1,0,0.727272727272727,1.11111111111111,3.4,1.04615384615385,2.2,1.6,-0.6,0.676923076923077,0.470588235294118,-0.206334841628959,0.35,0.6,0.25,-0.272727272727273,0.111111111111111,NA,NA,"middle"
"720","up_down_width","initial",6,3,3,1.2118876,1.1,0.55,0.3,0.55,0.3,0.2,7.6899719,2.75,"exp1",0,-0.25,-0.55,0,0.545454545454545,0.5,1.4,0.509090909090909,1.65,0.9,-0.75,0.6,0.642857142857143,0.0428571428571426,0.55,0.25,-0.3,-0.454545454545455,-0.5,NA,NA,"large"
