"subID","keyboard_condition","trial_type","trial_number","correct_num","response_num","response_rt","correct_space","correct_width","response_width","probe_width","adjustment_duration","stim_length","exp_version","number_deviation","width_deviation","number_deviation_ratio","width_deviation_ratio","actual_pooled_width","response_pooled_width","pooled_width_deviation","width_deviation_relative","absolute_width_deviation"
"p316","up_down_width","match",45,4,4,1.22058859997196,0.466666666666667,0.25,0.15,0.35,1.29874230001587,1.65,"exp2",0,-0.1,0,0.6,1,0.6,-0.4,-0.4,0.1
"p316","up_down_width","match",46,4,3,1.44536439998774,0.6,0.55,0.6,0.5,2.33193919999758,2.35,"exp2",-1,0.05,-0.25,1.09090909090909,2.2,1.8,-0.4,0.090909090909091,0.05
"p316","up_down_width","match",47,4,3,1.70802919997368,0.6,0.4,0.5,0.4,2.02156190003734,2.2,"exp2",-1,0.1,-0.25,1.25,1.6,1.5,-0.1,0.25,0.1
"p316","up_down_width","initial",48,5,5,1.27860249998048,0.7,0.55,0.6,0.5,1.00136619998375,3.35,"exp2",0,0.05,0,1.09090909090909,2.75,3,0.25,0.090909090909091,0.05
"p316","up_down_width","match",49,5,5,1.89342610002495,0.675,0.4,0.55,0.45,0.936237199988682,3.1,"exp2",0,0.15,0,1.375,2,2.75,0.75,0.375,0.15
"p316","up_down_width","match",50,3,3,1.51926099997945,2.2,0.55,0.65,0.2,2.20988039998338,4.95,"exp2",0,0.1,0,1.18181818181818,1.65,1.95,0.3,0.181818181818182,0.1
"p316","up_down_width","initial",51,3,2,1.07253900001524,0.9,0.25,0.3,0.4,1.39607800001977,2.05,"exp2",-1,0.05,-0.333333333333333,1.2,0.75,0.6,-0.15,0.2,0.05
"p316","up_down_width","match",52,3,2,1.14131350000389,1.4,0.25,0.25,0.55,1.95985639997525,3.05,"exp2",-1,5.55111512312578e-17,-0.333333333333333,1,0.75,0.5,-0.25,2.22044604925031e-16,5.55111512312578e-17
"p317","left_right_width","initial",1,4,3,1.72199109994108,1.1,0.25,0.2,0.2,1.28412199998274,3.55,"exp2",-1,-0.05,-0.25,0.8,1,0.6,-0.4,-0.2,0.05
"p317","left_right_width","initial",2,5,5,1.71590650000144,0.7,0.4,0.25,0.2,3.13472540001385,3.2,"exp2",0,-0.15,0,0.625,2,1.25,-0.75,-0.375,0.15
"p317","left_right_width","match",3,3,3,1.82754359999672,2.2,0.4,0.25,0.25,2.76220549998106,4.8,"exp2",0,-0.15,0,0.625,1.2,0.75,-0.45,-0.375,0.15
"p317","left_right_width","initial",4,3,3,1.20410100003937,0.9,0.55,0.3,0.25,1.76376559998607,2.35,"exp2",0,-0.25,0,0.545454545454545,1.65,0.9,-0.75,-0.454545454545455,0.25
"p317","left_right_width","initial",5,4,4,1.46112370002083,1.1,0.4,0.25,0.5,3.49866009998368,3.7,"exp2",0,-0.15,0,0.625,1.6,1,-0.6,-0.375,0.15
"p317","left_right_width","initial",6,4,4,1.39956980000716,0.9,0.25,0.2,0.35,3.0552905999939,2.95,"exp2",0,-0.05,0,0.8,1,0.8,-0.2,-0.2,0.05
"p317","left_right_width","match",7,4,4,1.17375760001596,0.6,0.25,0.25,0.25,1.33422279998194,2.05,"exp2",0,0,0,1,1,1,0,0,0
"p317","left_right_width","match",8,3,3,1.41838380001718,2.2,0.25,0.25,0.45,2.43271979998099,4.65,"exp2",0,5.55111512312578e-17,0,1,0.75,0.75,2.22044604925031e-16,2.22044604925031e-16,5.55111512312578e-17
"p317","left_right_width","initial",9,4,3,1.633251799969,0.7,0.55,0.5,0.35,2.78413289994933,2.65,"exp2",-1,-0.0500000000000001,-0.25,0.909090909090909,2.2,1.5,-0.7,-0.0909090909090911,0.0500000000000001
"p317","left_right_width","initial",10,3,3,0.84628120000707,0.7,0.55,0.5,0.35,3.5158047999721,1.95,"exp2",0,-0.0500000000000001,0,0.909090909090909,1.65,1.5,-0.15,-0.0909090909090911,0.0500000000000001
"p317","left_right_width","initial",11,5,5,1.74026639998192,0.9,0.55,0.45,0.55,3.0293035999639,4.15,"exp2",0,-0.1,0,0.818181818181818,2.75,2.25,-0.5,-0.181818181818182,0.1
"p317","left_right_width","initial",12,4,4,1.30606380000245,0.9,0.4,0.4,0.55,2.70850410003914,3.1,"exp2",0,0,0,1,1.6,1.6,0,0,0
"p317","left_right_width","match",13,5,4,1.38105710002128,0.525,0.25,0.3,0.55,2.02823809999973,2.35,"exp2",-1,0.05,-0.2,1.2,1.25,1.2,-0.0499999999999998,0.2,0.05
"p317","left_right_width","match",14,4,4,0.809207900019828,0.6,0.4,0.35,0.45,1.70384699996794,2.2,"exp2",0,-0.05,0,0.875,1.6,1.4,-0.2,-0.125,0.05
"p317","left_right_width","initial",15,3,3,1.22789670003112,0.9,0.4,0.35,0.25,1.76957609999226,2.2,"exp2",0,-0.05,0,0.875,1.2,1.05,-0.15,-0.125,0.05
"p317","left_right_width","initial",16,4,4,1.14634820003994,0.7,0.25,0.3,0.4,1.56320489995414,2.35,"exp2",0,0.05,0,1.2,1,1.2,0.2,0.2,0.05
"p317","left_right_width","initial",17,3,3,1.33257400000002,0.7,0.4,0.25,0.35,1.64654370001517,1.8,"exp2",0,-0.15,0,0.625,1.2,0.75,-0.45,-0.375,0.15
"p317","left_right_width","initial",18,5,5,2.32919069996569,0.7,0.25,0.25,0.35,2.84356980002485,3.05,"exp2",0,0,0,1,1.25,1.25,0,0,0
"p317","left_right_width","match",19,3,3,1.62172670004657,1.475,0.25,0.25,0.55,3.1410893999855,3.2,"exp2",0,5.55111512312578e-17,0,1,0.75,0.75,2.22044604925031e-16,2.22044604925031e-16,5.55111512312578e-17
"p317","left_right_width","match",20,5,4,1.35954710002989,0.675,0.55,0.45,0.35,1.91304189997027,3.25,"exp2",-1,-0.1,-0.2,0.818181818181818,2.75,1.8,-0.95,-0.181818181818182,0.1
"p317","left_right_width","initial",21,3,3,1.80750240001362,1.1,0.4,0.3,0.4,2.4849424000131,2.6,"exp2",0,-0.1,0,0.75,1.2,0.9,-0.3,-0.25,0.1
"p317","left_right_width","match",22,3,3,1.30758199997945,1.8,0.4,0.3,0.45,2.75773499999195,4,"exp2",0,-0.1,0,0.75,1.2,0.9,-0.3,-0.25,0.1
"p317","left_right_width","initial",23,5,5,1.54533850000007,1.1,0.25,0.25,0.55,2.50570480001625,4.65,"exp2",0,5.55111512312578e-17,0,1,1.25,1.25,2.22044604925031e-16,2.22044604925031e-16,5.55111512312578e-17
"p317","left_right_width","match",24,5,5,1.64086000004318,0.675,0.4,0.3,0.45,2.13406389998272,3.1,"exp2",0,-0.1,0,0.75,2,1.5,-0.5,-0.25,0.1
"p317","left_right_width","match",25,5,4,1.39412559999619,0.825,0.25,0.2,0.4,1.97765449999133,3.55,"exp2",-1,-0.0499999999999999,-0.2,0.8,1.25,0.8,-0.45,-0.2,0.0499999999999999
"p317","left_right_width","match",26,3,3,1.13793550000992,2.2,0.55,0.4,0.45,1.57009540003492,4.95,"exp2",0,-0.15,0,0.727272727272727,1.65,1.2,-0.45,-0.272727272727273,0.15
"p317","left_right_width","initial",27,4,4,1.49524889996974,1.1,0.55,0.35,0.35,1.19431710004574,3.85,"exp2",0,-0.2,0,0.636363636363636,2.2,1.4,-0.8,-0.363636363636364,0.2
"p317","left_right_width","match",28,5,4,1.45266200002516,0.825,0.55,0.5,0.55,2.52995940000983,3.85,"exp2",-1,-0.05,-0.2,0.909090909090909,2.75,2,-0.75,-0.090909090909091,0.05
"p317","left_right_width","initial",29,5,5,1.88712510000914,0.9,0.4,0.35,0.4,1.87446800002363,4,"exp2",0,-0.05,0,0.875,2,1.75,-0.25,-0.125,0.05
"p317","left_right_width","initial",30,4,4,1.48938089999137,0.7,0.4,0.35,0.45,1.4130443999893,2.5,"exp2",0,-0.05,0,0.875,1.6,1.4,-0.2,-0.125,0.05
"p317","left_right_width","match",31,4,4,2.03474370000185,0.466666666666667,0.25,0.25,0.45,2.22373359999619,1.65,"exp2",0,5.55111512312578e-17,0,1,1,1,2.22044604925031e-16,2.22044604925031e-16,5.55111512312578e-17
"p317","left_right_width","match",32,5,4,2.13578240002971,0.525,0.4,0.4,0.5,1.68258849997073,2.5,"exp2",-1,0,-0.2,1,2,1.6,-0.4,0,0
"p317","left_right_width","initial",33,3,3,1.68205409997609,0.7,0.25,0.25,0.5,1.66258499998366,1.65,"exp2",0,5.55111512312578e-17,0,1,0.75,0.75,2.22044604925031e-16,2.22044604925031e-16,5.55111512312578e-17
"p317","left_right_width","match",34,3,3,1.480153099983,1.8,0.55,0.5,0.45,2.54082510003354,4.15,"exp2",0,-0.05,0,0.909090909090909,1.65,1.5,-0.15,-0.090909090909091,0.05
"p317","left_right_width","initial",35,5,4,1.54968920000829,0.9,0.25,0.3,0.4,2.30292829999235,3.85,"exp2",-1,0.05,-0.2,1.2,1.25,1.2,-0.0499999999999998,0.2,0.05
"p317","left_right_width","match",36,4,4,1.17822910001269,0.733333333333333,0.25,0.3,0.5,2.26548610004829,2.45,"exp2",0,0.05,0,1.2,1,1.2,0.2,0.2,0.05
"p317","left_right_width","initial",37,5,4,2.05698559997836,0.7,0.55,0.5,0.2,4.29378780000843,3.35,"exp2",-1,-0.0500000000000001,-0.2,0.909090909090909,2.75,2,-0.75,-0.0909090909090911,0.0500000000000001
"p317","left_right_width","initial",38,4,4,1.40457160002552,0.9,0.55,0.5,0.5,1.2824298000196,3.25,"exp2",0,-0.05,0,0.909090909090909,2.2,2,-0.2,-0.090909090909091,0.05
"p317","left_right_width","initial",39,5,5,1.61853960005101,1.1,0.55,0.35,0.35,1.53643370000646,4.95,"exp2",0,-0.2,0,0.636363636363636,2.75,1.75,-1,-0.363636363636364,0.2
"p317","left_right_width","match",40,5,4,2.04448280000361,0.8625,0.25,0.35,0.55,2.52119140001014,3.7,"exp2",-1,0.1,-0.2,1.4,1.25,1.4,0.15,0.4,0.1
"p317","left_right_width","match",41,4,3,1.42173379997257,0.733333333333333,0.55,0.6,0.4,2.25907129998086,2.75,"exp2",-1,0.05,-0.25,1.09090909090909,2.2,1.8,-0.4,0.090909090909091,0.05
"p317","left_right_width","initial",42,5,5,1.25447049998911,1.1,0.4,0.35,0.2,2.75589719996788,4.8,"exp2",0,-0.05,0,0.875,2,1.75,-0.25,-0.125,0.05
"p317","left_right_width","match",43,4,4,2.36610210000072,0.6,0.55,0.55,0.3,2.62243779998971,2.35,"exp2",0,-1.11022302462516e-16,0,1,2.2,2.2,-4.44089209850063e-16,-2.01858731750028e-16,1.11022302462516e-16
"p317","left_right_width","match",44,3,3,1.5911096999771,1.8,0.25,0.3,0.35,1.1903627999709,3.85,"exp2",0,0.05,0,1.2,0.75,0.9,0.15,0.2,0.05
"p317","left_right_width","match",45,5,4,2.63254840002628,0.675,0.25,0.3,0.5,2.43178799998714,2.95,"exp2",-1,0.05,-0.2,1.2,1.25,1.2,-0.0499999999999998,0.2,0.05
"p317","left_right_width","match",46,4,4,1.74492800002918,0.783333333333333,0.25,0.35,0.35,1.30599939997774,2.6,"exp2",0,0.1,0,1.4,1,1.4,0.4,0.4,0.1
"p317","left_right_width","match",47,3,3,1.48775420000311,1.4,0.55,0.5,0.5,0.978184000006877,3.35,"exp2",0,-0.05,0,0.909090909090909,1.65,1.5,-0.15,-0.090909090909091,0.05
"p317","left_right_width","initial",48,3,3,1.46112519997405,0.9,0.25,0.3,0.55,2.3771257000044,2.05,"exp2",0,0.05,0,1.2,0.75,0.9,0.15,0.2,0.05
"p317","left_right_width","match",49,4,3,1.72938279999653,0.466666666666667,0.4,0.45,0.35,1.46754370001145,1.8,"exp2",-1,0.0499999999999999,-0.25,1.125,1.6,1.35,-0.25,0.125,0.0499999999999999
"p317","left_right_width","match",50,3,3,1.13960459997179,1.4,0.25,0.25,0.5,1.9883004000294,3.05,"exp2",0,5.55111512312578e-17,0,1,0.75,0.75,2.22044604925031e-16,2.22044604925031e-16,5.55111512312578e-17
"p317","left_right_width","initial",51,3,3,1.14916169998469,1.1,0.55,0.35,0.25,1.53463269997155,2.75,"exp2",0,-0.2,0,0.636363636363636,1.65,1.05,-0.6,-0.363636363636364,0.2
"p317","left_right_width","initial",52,3,3,1.23751349997474,1.1,0.25,0.25,0.5,2.6102300999919,2.45,"exp2",0,5.55111512312578e-17,0,1,0.75,0.75,2.22044604925031e-16,2.22044604925031e-16,5.55111512312578e-17
"p317","left_right_width","match",1,5,5,1.31586450000759,0.825,0.25,0.25,0.5,2.78285790001974,3.55,"exp2",0,5.55111512312578e-17,0,1,1.25,1.25,2.22044604925031e-16,2.22044604925031e-16,5.55111512312578e-17
"p317","left_right_width","match",2,3,3,1.48154359997716,1.8,0.55,0.3,0.2,1.38987539999653,4.15,"exp2",0,-0.25,0,0.545454545454545,1.65,0.9,-0.75,-0.454545454545455,0.25
"p317","left_right_width","match",3,3,3,1.3825397999608,2.2,0.55,0.35,0.35,1.00729589996627,4.95,"exp2",0,-0.2,0,0.636363636363636,1.65,1.05,-0.6,-0.363636363636364,0.2
"p317","left_right_width","match",4,3,3,0.616110799950548,2.2,0.4,0.45,0.5,1.3896922999993,4.8,"exp2",0,0.05,0,1.125,1.2,1.35,0.15,0.125,0.05
"p317","left_right_width","initial",5,3,3,1.53912619996117,0.9,0.25,0.3,0.45,1.38123439997435,2.05,"exp2",0,0.05,0,1.2,0.75,0.9,0.15,0.2,0.05
"p317","left_right_width","match",6,3,3,1.40167289995588,1.4,0.55,0.4,0.4,0.832930199976545,3.35,"exp2",0,-0.15,0,0.727272727272727,1.65,1.2,-0.45,-0.272727272727273,0.15
"p317","left_right_width","match",7,3,3,1.65791539999191,1.8,0.25,0.25,0.3,1.06230910000158,3.85,"exp2",0,0,0,1,0.75,0.75,0,0,0
"p317","left_right_width","match",8,5,4,1.30974709999282,0.675,0.55,0.4,0.3,1.19359029998304,3.25,"exp2",-1,-0.15,-0.2,0.727272727272727,2.75,1.6,-1.15,-0.272727272727273,0.15
"p317","left_right_width","initial",9,5,5,1.29913689999375,1.1,0.55,0.35,0.3,1.64656089997152,4.95,"exp2",0,-0.2,0,0.636363636363636,2.75,1.75,-1,-0.363636363636364,0.2
"p317","left_right_width","initial",10,5,4,0.766060299996752,0.7,0.55,0.35,0.3,1.67807719996199,3.35,"exp2",-1,-0.2,-0.2,0.636363636363636,2.75,1.4,-1.35,-0.363636363636364,0.2
"p317","left_right_width","match",11,3,3,1.06990219996078,1.8,0.4,0.45,0.55,1.08995180000784,4,"exp2",0,0.05,0,1.125,1.2,1.35,0.15,0.125,0.05
"p317","left_right_width","initial",12,5,5,1.54919180000434,1.1,0.4,0.35,0.2,3.05472289997851,4.8,"exp2",0,-0.05,0,0.875,2,1.75,-0.25,-0.125,0.05
"p317","left_right_width","initial",13,3,3,1.4850054999697,0.7,0.4,0.35,0.35,0.960630299989134,1.8,"exp2",0,-0.05,0,0.875,1.2,1.05,-0.15,-0.125,0.05
"p317","left_right_width","initial",14,5,4,0.915600700012874,0.7,0.25,0.35,0.4,1.50118560000556,3.05,"exp2",-1,0.1,-0.2,1.4,1.25,1.4,0.15,0.4,0.1
"p317","left_right_width","match",15,4,4,1.30539359996328,0.733333333333333,0.25,0.25,0.55,2.53210259997286,2.45,"exp2",0,5.55111512312578e-17,0,1,1,1,2.22044604925031e-16,2.22044604925031e-16,5.55111512312578e-17
"p317","left_right_width","match",16,4,4,1.39433350000763,0.6,0.4,0.35,0.45,1.91353969997726,2.2,"exp2",0,-0.05,0,0.875,1.6,1.4,-0.2,-0.125,0.05
"p317","left_right_width","match",17,4,3,1.60440959996777,0.6,0.55,0.6,0.55,0.946896100009326,2.35,"exp2",-1,0.05,-0.25,1.09090909090909,2.2,1.8,-0.4,0.090909090909091,0.05
"p317","left_right_width","initial",18,4,3,1.11310489999596,0.7,0.55,0.5,0.2,2.12492239999119,2.65,"exp2",-1,-0.0500000000000001,-0.25,0.909090909090909,2.2,1.5,-0.7,-0.0909090909090911,0.0500000000000001
"p317","left_right_width","match",19,5,4,1.74254730000393,0.675,0.25,0.3,0.35,1.16028830001596,2.95,"exp2",-1,0.05,-0.2,1.2,1.25,1.2,-0.05,0.2,0.05
"p317","left_right_width","match",20,4,3,1.76648260001093,0.466666666666667,0.4,0.4,0.2,1.83856330002891,1.8,"exp2",-1,-5.55111512312578e-17,-0.25,1,1.6,1.2,-0.4,-1.38777878078145e-16,5.55111512312578e-17
"p317","left_right_width","initial",21,4,4,0.823164200002793,1.1,0.25,0.25,0.5,1.66808390000369,3.55,"exp2",0,5.55111512312578e-17,0,1,1,1,2.22044604925031e-16,2.22044604925031e-16,5.55111512312578e-17
"p317","left_right_width","initial",22,4,4,1.32161549996817,0.9,0.55,0.35,0.2,1.69901049998589,3.25,"exp2",0,-0.2,0,0.636363636363636,2.2,1.4,-0.8,-0.363636363636364,0.2
"p317","left_right_width","initial",23,5,5,1.60176170000341,0.7,0.4,0.35,0.2,2.72097020002548,3.2,"exp2",0,-0.05,0,0.875,2,1.75,-0.25,-0.125,0.05
"p317","left_right_width","initial",24,4,4,1.3257786000031,0.7,0.4,0.3,0.25,1.47971069999039,2.5,"exp2",0,-0.1,0,0.75,1.6,1.2,-0.4,-0.25,0.1
"p317","left_right_width","initial",25,3,3,1.74137870001141,0.9,0.4,0.35,0.25,1.38271609996445,2.2,"exp2",0,-0.05,0,0.875,1.2,1.05,-0.15,-0.125,0.05
"p317","left_right_width","initial",26,5,5,1.44700200000079,0.9,0.25,0.25,0.5,2.57332849997329,3.85,"exp2",0,5.55111512312578e-17,0,1,1.25,1.25,2.22044604925031e-16,2.22044604925031e-16,5.55111512312578e-17
"p317","left_right_width","initial",27,3,3,0.892535599996336,1.1,0.55,0.4,0.4,1.38421709998511,2.75,"exp2",0,-0.15,0,0.727272727272727,1.65,1.2,-0.45,-0.272727272727273,0.15
"p317","left_right_width","initial",28,4,4,0.878357100009453,1.1,0.4,0.35,0.2,1.49738489999436,3.7,"exp2",0,-0.05,0,0.875,1.6,1.4,-0.2,-0.125,0.05
"p317","left_right_width","match",29,4,4,1.3350863000378,0.466666666666667,0.25,0.4,0.4,1.05650260002585,1.65,"exp2",0,0.15,0,1.6,1,1.6,0.6,0.6,0.15
"p317","left_right_width","match",30,4,4,0.611624599958304,0.783333333333333,0.25,0.3,0.45,1.72133730002679,2.6,"exp2",0,0.05,0,1.2,1,1.2,0.2,0.2,0.05
"p317","left_right_width","initial",31,5,5,1.14917819999391,0.9,0.4,0.4,0.5,1.32744879997335,4,"exp2",0,0,0,1,2,2,0,0,0
"p317","left_right_width","initial",32,3,3,1.19733870000346,0.7,0.25,0.3,0.4,1.72491739998804,1.65,"exp2",0,0.05,0,1.2,0.75,0.9,0.15,0.2,0.05
"p317","left_right_width","match",33,3,3,1.07305449998239,1.4,0.25,0.25,0.5,1.54069850000087,3.05,"exp2",0,5.55111512312578e-17,0,1,0.75,0.75,2.22044604925031e-16,2.22044604925031e-16,5.55111512312578e-17
"p317","left_right_width","initial",34,4,4,0.878132699988782,1.1,0.55,0.45,0.5,0.969712399994023,3.85,"exp2",0,-0.1,0,0.818181818181818,2.2,1.8,-0.4,-0.181818181818182,0.1
"p317","left_right_width","match",35,3,3,0.762412100040819,2.2,0.25,0.15,0.35,1.35522919998039,4.65,"exp2",0,-0.1,0,0.6,0.75,0.45,-0.3,-0.4,0.1
"p317","left_right_width","initial",36,3,3,0.708511999982875,0.9,0.55,0.4,0.45,1.01617700001225,2.35,"exp2",0,-0.15,0,0.727272727272727,1.65,1.2,-0.45,-0.272727272727273,0.15
"p317","left_right_width","match",37,4,4,0.818651899986435,0.6,0.25,0.35,0.5,1.42438899999252,2.05,"exp2",0,0.1,0,1.4,1,1.4,0.4,0.4,0.1
"p317","left_right_width","initial",38,5,5,1.59455719997641,1.1,0.25,0.3,0.35,0.858479599992279,4.65,"exp2",0,0.05,0,1.2,1.25,1.5,0.25,0.2,0.05
"p317","left_right_width","match",39,3,3,0.714432499953546,1.475,0.25,0.25,0.55,2.06043919996591,3.2,"exp2",0,5.55111512312578e-17,0,1,0.75,0.75,2.22044604925031e-16,2.22044604925031e-16,5.55111512312578e-17
"p317","left_right_width","match",40,5,4,1.45917009998811,0.825,0.55,0.4,0.2,2.08781669999007,3.85,"exp2",-1,-0.15,-0.2,0.727272727272727,2.75,1.6,-1.15,-0.272727272727273,0.15
"p317","left_right_width","initial",41,5,5,2.1583787999698,0.9,0.55,0.35,0.35,0.982699599990156,4.15,"exp2",0,-0.2,0,0.636363636363636,2.75,1.75,-1,-0.363636363636364,0.2
"p317","left_right_width","initial",42,4,4,1.23288650001632,0.9,0.4,0.3,0.3,0.685752300021704,3.1,"exp2",0,-0.1,0,0.75,1.6,1.2,-0.4,-0.25,0.1
"p317","left_right_width","match",43,5,5,1.41192700003739,0.525,0.4,0.3,0.3,0.682165400008671,2.5,"exp2",0,-0.1,0,0.75,2,1.5,-0.5,-0.25,0.1
"p317","left_right_width","initial",44,4,4,1.1229883999913,0.9,0.25,0.3,0.35,1.37989750003908,2.95,"exp2",0,0.05,0,1.2,1,1.2,0.2,0.2,0.05
"p317","left_right_width","match",45,5,5,1.37048250000225,0.8625,0.25,0.25,0.3,1.39450049999868,3.7,"exp2",0,0,0,1,1.25,1.25,0,0,0
"p317","left_right_width","match",46,5,4,1.09034819999943,0.675,0.4,0.4,0.55,3.06125460000476,3.1,"exp2",-1,0,-0.2,1,2,1.6,-0.4,0,0
"p317","left_right_width","initial",47,3,3,1.09923290001461,1.1,0.4,0.45,0.45,1.23099100001855,2.6,"exp2",0,0.05,0,1.125,1.2,1.35,0.15,0.125,0.05
"p317","left_right_width","initial",48,3,3,0.831646799982991,1.1,0.25,0.25,0.45,1.19779639999615,2.45,"exp2",0,5.55111512312578e-17,0,1,0.75,0.75,2.22044604925031e-16,2.22044604925031e-16,5.55111512312578e-17
"p317","left_right_width","match",49,5,5,1.47920170001453,0.525,0.25,0.2,0.2,0.699463700002525,2.35,"exp2",0,-0.05,0,0.8,1.25,1,-0.25,-0.2,0.05
"p317","left_right_width","match",50,4,3,1.06313809996936,0.733333333333333,0.55,0.4,0.35,0.82920949999243,2.75,"exp2",-1,-0.15,-0.25,0.727272727272727,2.2,1.2,-1,-0.272727272727273,0.15
"p317","left_right_width","initial",51,3,3,1.14115570002468,0.7,0.55,0.45,0.45,0.918287799984682,1.95,"exp2",0,-0.1,0,0.818181818181818,1.65,1.35,-0.3,-0.181818181818182,0.1
"p317","left_right_width","initial",52,4,4,0.818441900017206,0.7,0.25,0.25,0.55,1.95148299995344,2.35,"exp2",0,5.55111512312578e-17,0,1,1,1,2.22044604925031e-16,2.22044604925031e-16,5.55111512312578e-17
"p317","left_right_width","match",1,5,4,3.43902509997133,0.825,0.25,0.3,0.35,1.36398639995605,3.55,"exp2",-1,0.05,-0.2,1.2,1.25,1.2,-0.05,0.2,0.05
"p317","left_right_width","initial",2,5,4,0.718072799965739,0.9,0.25,0.25,0.4,1.13663770002313,3.85,"exp2",-1,5.55111512312578e-17,-0.2,1,1.25,1,-0.25,2.22044604925031e-16,5.55111512312578e-17
"p317","left_right_width","match",3,5,5,1.14012559998082,0.825,0.55,0.45,0.55,1.07767129997956,3.85,"exp2",0,-0.1,0,0.818181818181818,2.75,2.25,-0.5,-0.181818181818182,0.1
"p317","left_right_width","match",4,5,5,0.893958100001328,0.525,0.25,0.25,0.3,1.3363587000058,2.35,"exp2",0,0,0,1,1.25,1.25,0,0,0
"p317","left_right_width","match",5,5,4,0.927719699975569,0.675,0.25,0.2,0.2,1.27448899997398,2.95,"exp2",-1,-0.05,-0.2,0.8,1.25,0.8,-0.45,-0.2,0.05
"p317","left_right_width","initial",6,3,3,0.701258099987172,0.9,0.25,0.25,0.25,1.07291699998314,2.05,"exp2",0,0,0,1,0.75,0.75,0,0,0
"p317","left_right_width","initial",7,5,4,1.14944890001789,0.9,0.55,0.35,0.3,1.48620579997078,4.15,"exp2",-1,-0.2,-0.2,0.636363636363636,2.75,1.4,-1.35,-0.363636363636364,0.2
"p317","left_right_width","initial",8,3,3,0.670733999984805,0.9,0.55,0.35,0.25,1.10665680002421,2.35,"exp2",0,-0.2,0,0.636363636363636,1.65,1.05,-0.6,-0.363636363636364,0.2
"p317","left_right_width","initial",9,3,3,0.526587300002575,0.7,0.25,0.25,0.55,1.7195654999814,1.65,"exp2",0,5.55111512312578e-17,0,1,0.75,0.75,2.22044604925031e-16,2.22044604925031e-16,5.55111512312578e-17
"p317","left_right_width","initial",10,5,6,2.35136919998331,0.7,0.4,0.3,0.25,1.18489559995942,3.2,"exp2",1,-0.1,0.2,0.75,2,1.8,-0.2,-0.25,0.1
"p317","left_right_width","initial",11,4,5,1.41543819999788,0.9,0.4,0.3,0.3,0.717908299993724,3.1,"exp2",1,-0.1,0.25,0.75,1.6,1.5,-0.1,-0.25,0.1
"p317","left_right_width","initial",12,5,5,0.997310999955516,0.7,0.25,0.3,0.35,1.51591099996585,3.05,"exp2",0,0.05,0,1.2,1.25,1.5,0.25,0.2,0.05
"p317","left_right_width","initial",13,4,4,1.25443779997295,0.7,0.25,0.3,0.35,1.28420450002886,2.35,"exp2",0,0.05,0,1.2,1,1.2,0.2,0.2,0.05
"p317","left_right_width","initial",14,5,5,1.45809140003985,1.1,0.55,0.35,0.2,2.51908619998721,4.95,"exp2",0,-0.2,0,0.636363636363636,2.75,1.75,-1,-0.363636363636364,0.2
"p317","left_right_width","initial",15,4,5,1.14503950002836,1.1,0.55,0.3,0.35,1.11313579999842,3.85,"exp2",1,-0.25,0.25,0.545454545454545,2.2,1.5,-0.7,-0.454545454545455,0.25
"p317","left_right_width","initial",16,4,4,2.46784769999795,1.1,0.25,0.3,0.5,2.17635250004241,3.55,"exp2",0,0.05,0,1.2,1,1.2,0.2,0.2,0.05
"p317","left_right_width","match",17,5,5,0.978391699958593,0.8625,0.25,0.2,0.35,1.80300260003423,3.7,"exp2",0,-0.05,0,0.8,1.25,1,-0.25,-0.2,0.05
"p317","left_right_width","match",18,4,4,1.4030391999986,0.733333333333333,0.55,0.4,0.4,0.89783550001448,2.75,"exp2",0,-0.15,0,0.727272727272727,2.2,1.6,-0.6,-0.272727272727273,0.15
"p317","left_right_width","initial",19,5,5,0.779161199985538,1.1,0.4,0.4,0.4,0.811255600012373,4.8,"exp2",0,0,0,1,2,2,0,0,0
"p317","left_right_width","match",20,4,3,1.62815639999462,0.466666666666667,0.4,0.4,0.2,2.18635539995739,1.8,"exp2",-1,-5.55111512312578e-17,-0.25,1,1.6,1.2,-0.4,-1.38777878078145e-16,5.55111512312578e-17
"p317","left_right_width","initial",21,4,5,0.890528200019617,0.9,0.25,0.25,0.35,1.8144556999905,2.95,"exp2",1,0,0.25,1,1,1.25,0.25,0,0
"p317","left_right_width","match",22,4,4,1.58906580001349,0.733333333333333,0.25,0.3,0.3,1.06029080000008,2.45,"exp2",0,0.05,0,1.2,1,1.2,0.2,0.2,0.05
"p317","left_right_width","match",23,3,4,0.827727099996991,1.8,0.55,0.4,0.2,2.07312700001057,4.15,"exp2",1,-0.15,0.333333333333333,0.727272727272727,1.65,1.6,-0.0500000000000003,-0.272727272727273,0.15
"p317","left_right_width","initial",24,3,4,0.502713399997447,1.1,0.55,0.4,0.2,3.20167829998536,2.75,"exp2",1,-0.15,0.333333333333333,0.727272727272727,1.65,1.6,-0.0500000000000003,-0.272727272727273,0.15
"p317","left_right_width","match",25,5,5,1.13412920001429,0.675,0.55,0.4,0.5,1.39182560000336,3.25,"exp2",0,-0.15,0,0.727272727272727,2.75,2,-0.75,-0.272727272727273,0.15
"p317","left_right_width","initial",26,3,4,0.575178099970799,0.7,0.55,0.35,0.45,1.87988299998688,1.95,"exp2",1,-0.2,0.333333333333333,0.636363636363636,1.65,1.4,-0.25,-0.363636363636364,0.2
